event_id,customer_id,session_id,event_type,page_url,event_timestamp,device_type
2249,351,S5885,product_view,/product/321,2025-08-30 20:08:59,Tablet
2250,53,S7137,product_view,/product/152,2025-11-22 15:51:39,Tablet
2251,117,S2846,checkout,/product/273,2025-06-10 02:13:12,Tablet
2252,216,S4394,checkout,/product/135,2026-01-02 18:22:17,Mobile
2253,14,S5100,checkout,/product/161,2026-02-28 17:28:28,Mobile
2254,276,S7348,checkout,/product/475,2025-10-02 16:08:33,Desktop
2255,111,S7183,product_view,/product/2,2025-12-26 20:13:30,Desktop
2256,143,S9868,product_view,/product/250,2025-11-17 18:45:10,Tablet
2257,309,S4732,checkout,/product/374,2025-12-20 19:50:13,Desktop
2258,354,S2290,add_to_cart,/product/296,2025-10-31 12:45:10,Desktop
2259,383,S3375,page_view,/product/339,2026-04-17 09:52:13,Tablet
2260,86,S8906,page_view,/product/197,2025-08-23 08:12:34,Mobile
2261,307,S4654,add_to_cart,/product/33,2026-01-14 01:38:49,Desktop
2262,465,S5329,page_view,/product/194,2026-02-05 13:28:14,Tablet
2263,480,S3378,page_view,/product/42,2025-11-16 01:19:14,Tablet
2264,232,S3790,product_view,/product/263,2026-02-08 19:07:58,Desktop
2265,144,S8861,page_view,/product/266,2026-03-28 23:13:46,Desktop
2266,11,S2433,page_view,/product/229,2025-06-30 14:54:01,Tablet
2267,299,S7561,page_view,/product/435,2025-10-07 02:47:47,Mobile
2268,172,S8343,add_to_cart,/product/427,2025-11-30 05:23:13,Tablet
2269,245,S5667,checkout,/product/320,2026-02-23 19:57:23,Tablet
2270,30,S6172,product_view,/product/477,2025-12-24 14:08:45,Desktop
2271,55,S9033,page_view,/product/57,2025-05-21 23:49:54,Mobile
2272,280,S7704,add_to_cart,/product/214,2026-04-08 10:52:51,Mobile
2273,265,S2555,page_view,/product/482,2025-08-23 23:21:41,Desktop
2274,222,S2261,checkout,/product/109,2025-07-17 10:08:45,Tablet
2275,411,S6134,checkout,/product/442,2025-12-27 01:42:45,Desktop
2276,49,S7683,product_view,/product/425,2025-06-06 21:39:22,Desktop
2277,87,S8552,add_to_cart,/product/427,2025-07-10 22:23:47,Mobile
2278,230,S3916,checkout,/product/53,2025-09-16 07:56:37,Mobile
2279,306,S5998,checkout,/product/112,2025-11-10 05:32:27,Mobile
2280,468,S9308,page_view,/product/46,2026-04-21 06:48:35,Tablet
2281,430,S4461,page_view,/product/201,2026-02-08 10:09:57,Tablet
2282,486,S3731,page_view,/product/59,2025-07-06 19:13:37,Desktop
2283,330,S1212,checkout,/product/40,2025-09-30 23:22:25,Mobile
2284,253,S6702,product_view,/product/408,2025-07-17 14:26:54,Tablet
2285,357,S3813,page_view,/product/200,2025-06-04 17:15:16,Desktop
2286,411,S4186,checkout,/product/472,2025-08-29 01:46:17,Desktop
2287,411,S4966,page_view,/product/241,2025-10-02 10:35:13,Tablet
2288,441,S9632,add_to_cart,/product/138,2025-10-25 02:27:13,Tablet
2289,19,S1743,add_to_cart,/product/353,2026-01-17 06:33:10,Tablet
2290,428,S1922,product_view,/product/244,2026-05-04 09:43:51,Tablet
2291,84,S6853,add_to_cart,/product/191,2025-09-30 10:18:50,Tablet
2292,398,S6454,product_view,/product/175,2025-06-03 02:21:19,Tablet
2293,216,S4840,page_view,/product/79,2025-09-04 17:57:19,Mobile
2294,436,S5562,product_view,/product/310,2025-09-05 10:48:22,Tablet
2295,79,S3383,add_to_cart,/product/398,2025-12-06 20:38:39,Mobile
2296,55,S8175,add_to_cart,/product/36,2026-01-18 07:42:46,Tablet
2297,359,S4018,add_to_cart,/product/286,2026-05-13 19:24:24,Desktop
2298,323,S5162,checkout,/product/445,2025-06-14 00:22:34,Mobile
2299,460,S3940,page_view,/product/420,2025-11-30 17:52:57,Tablet
2300,94,S4078,checkout,/product/416,2025-07-29 10:47:05,Desktop
2301,63,S9880,checkout,/product/120,2026-03-08 20:03:39,Tablet
2302,307,S5278,add_to_cart,/product/133,2026-01-14 01:57:47,Desktop
2303,423,S4406,add_to_cart,/product/163,2025-07-25 08:17:24,Desktop
2304,49,S6143,checkout,/product/112,2026-03-08 03:43:16,Desktop
2305,309,S4970,page_view,/product/459,2025-06-20 21:11:03,Mobile
2306,307,S7552,add_to_cart,/product/397,2026-01-02 17:10:14,Tablet
2307,24,S8022,add_to_cart,/product/186,2026-03-03 11:18:21,Tablet
2308,276,S8615,product_view,/product/323,2025-07-19 02:07:09,Mobile
2309,469,S1526,product_view,/product/360,2025-12-12 08:03:57,Desktop
2310,236,S8920,product_view,/product/169,2025-09-17 11:12:48,Tablet
2311,485,S2522,checkout,/product/206,2026-04-19 00:03:32,Tablet
2312,33,S2090,product_view,/product/111,2025-09-14 23:35:40,Tablet
2313,241,S4147,checkout,/product/232,2026-04-01 06:50:21,Desktop
2314,245,S3229,page_view,/product/246,2026-04-08 08:13:22,Tablet
2315,116,S5812,page_view,/product/362,2026-02-05 04:39:22,Desktop
2316,157,S3172,product_view,/product/331,2026-03-21 19:41:44,Desktop
2317,377,S5429,page_view,/product/353,2025-09-09 02:29:49,Tablet
2318,269,S4760,page_view,/product/211,2025-08-28 14:28:50,Tablet
2319,468,S5024,product_view,/product/376,2026-02-05 09:05:53,Desktop
2320,223,S6122,add_to_cart,/product/462,2026-02-10 05:49:42,Desktop
2321,49,S9917,page_view,/product/333,2026-02-06 12:09:19,Mobile
2322,149,S5398,product_view,/product/152,2025-10-02 23:15:21,Tablet
2323,447,S5435,product_view,/product/343,2025-06-21 09:31:54,Tablet
2324,16,S3577,add_to_cart,/product/126,2025-12-08 17:27:29,Mobile
2325,4,S6040,checkout,/product/211,2025-12-26 10:43:34,Mobile
2326,360,S2488,page_view,/product/343,2025-09-28 17:43:22,Tablet
2327,264,S7976,page_view,/product/173,2026-03-30 22:09:00,Mobile
2328,141,S1132,add_to_cart,/product/53,2025-07-09 23:50:38,Mobile
2329,254,S6759,product_view,/product/318,2025-05-20 04:30:52,Tablet
2330,318,S2064,product_view,/product/240,2025-07-07 08:45:39,Desktop
2331,164,S6096,product_view,/product/154,2025-12-02 10:00:04,Mobile
2332,48,S1914,product_view,/product/198,2025-09-01 11:18:12,Desktop
2333,342,S2156,page_view,/product/330,2025-10-07 01:02:38,Desktop
2334,163,S7280,add_to_cart,/product/316,2026-03-13 15:18:53,Mobile
2335,93,S3874,page_view,/product/325,2025-11-19 11:53:10,Desktop
2336,124,S8868,checkout,/product/365,2025-10-22 04:22:00,Mobile
2337,222,S7937,product_view,/product/397,2025-09-24 08:14:51,Desktop
2338,292,S6684,product_view,/product/119,2026-05-07 19:46:42,Tablet
2339,197,S2528,add_to_cart,/product/48,2026-05-03 21:27:32,Desktop
2340,321,S9876,product_view,/product/312,2025-07-17 11:50:29,Tablet
2341,9,S4776,add_to_cart,/product/65,2025-06-23 22:54:12,Mobile
2342,335,S3437,add_to_cart,/product/2,2025-08-07 19:03:11,Mobile
2343,218,S3911,product_view,/product/139,2025-07-14 04:51:21,Mobile
2344,98,S4302,add_to_cart,/product/346,2025-11-26 16:10:06,Tablet
2345,276,S4769,product_view,/product/132,2025-08-09 01:13:36,Desktop
2346,242,S7077,page_view,/product/481,2026-04-03 03:07:37,Tablet
2347,270,S7246,checkout,/product/463,2025-07-27 08:28:17,Tablet
2348,131,S1610,checkout,/product/398,2026-03-19 23:13:53,Mobile
2349,416,S5718,product_view,/product/146,2026-04-28 13:28:28,Desktop
2350,373,S3893,checkout,/product/484,2025-12-18 03:20:37,Tablet
2351,484,S3188,add_to_cart,/product/176,2026-01-08 09:51:59,Desktop
2352,231,S5407,product_view,/product/175,2026-02-07 00:19:47,Desktop
2353,296,S6691,product_view,/product/499,2026-04-03 01:39:36,Tablet
2354,325,S9569,add_to_cart,/product/312,2025-12-05 07:44:20,Mobile
2355,451,S8857,page_view,/product/128,2026-04-08 18:14:28,Tablet
2356,219,S7913,add_to_cart,/product/168,2025-12-07 19:47:26,Desktop
2357,166,S2574,checkout,/product/208,2026-02-15 21:43:13,Mobile
2358,23,S5237,checkout,/product/64,2025-12-15 05:02:36,Tablet
2359,268,S4299,page_view,/product/20,2026-02-11 21:52:58,Tablet
2360,409,S6574,add_to_cart,/product/70,2026-03-04 21:35:22,Tablet
2361,261,S8460,product_view,/product/479,2026-03-22 20:53:24,Mobile
2362,146,S7585,checkout,/product/265,2025-06-28 10:32:48,Mobile
2363,221,S8372,add_to_cart,/product/234,2025-10-24 06:14:55,Desktop
2364,210,S2744,checkout,/product/359,2025-11-10 00:23:24,Tablet
2365,12,S8098,page_view,/product/44,2026-05-05 22:19:44,Mobile
2366,319,S8214,page_view,/product/42,2025-06-13 20:24:08,Desktop
2367,494,S4520,add_to_cart,/product/408,2025-06-29 10:46:13,Tablet
2368,478,S8340,page_view,/product/173,2026-03-29 04:29:09,Mobile
2369,246,S6873,checkout,/product/222,2025-07-05 03:28:19,Tablet
2370,167,S1000,add_to_cart,/product/40,2026-05-08 19:06:08,Tablet
2371,373,S9276,checkout,/product/484,2025-05-21 22:17:14,Desktop
2372,352,S2571,checkout,/product/252,2025-11-17 09:44:00,Tablet
2373,150,S5272,product_view,/product/105,2025-09-27 09:51:04,Mobile
2374,356,S4399,add_to_cart,/product/313,2025-09-13 04:22:29,Tablet
2375,223,S9472,add_to_cart,/product/10,2026-02-07 13:21:32,Mobile
2376,166,S1272,add_to_cart,/product/401,2025-10-02 23:41:01,Mobile
2377,210,S4757,checkout,/product/176,2025-07-08 04:00:14,Mobile
2378,24,S3223,add_to_cart,/product/462,2026-03-28 11:39:08,Desktop
2379,408,S8121,page_view,/product/242,2025-11-02 19:27:34,Tablet
2380,275,S3749,add_to_cart,/product/411,2026-04-25 17:09:02,Mobile
2381,64,S5926,page_view,/product/433,2026-01-02 06:47:19,Desktop
2382,170,S1912,product_view,/product/276,2025-12-04 08:08:30,Mobile
2383,447,S9036,checkout,/product/382,2026-03-07 17:28:12,Desktop
2384,387,S7166,add_to_cart,/product/264,2025-09-25 00:23:29,Desktop
2385,323,S7738,product_view,/product/265,2025-07-21 01:23:12,Tablet
2386,148,S5005,checkout,/product/441,2026-02-14 20:59:58,Tablet
2387,445,S1848,checkout,/product/101,2025-09-10 12:09:46,Mobile
2388,263,S6747,product_view,/product/10,2025-05-26 08:21:28,Tablet
2389,431,S2385,page_view,/product/395,2026-02-28 07:10:18,Desktop
2390,436,S3315,checkout,/product/282,2026-03-27 12:40:50,Tablet
2391,194,S6463,page_view,/product/496,2025-06-30 05:42:10,Tablet
2392,333,S4414,page_view,/product/389,2025-08-09 12:49:30,Mobile
2393,330,S9252,add_to_cart,/product/76,2025-07-04 04:00:20,Tablet
2394,251,S8531,add_to_cart,/product/269,2026-04-12 22:23:46,Mobile
2395,389,S8779,page_view,/product/457,2026-02-08 19:07:30,Desktop
2396,199,S6366,checkout,/product/76,2025-07-09 11:11:05,Desktop
2397,485,S4183,checkout,/product/111,2026-02-06 09:21:50,Mobile
2398,156,S5608,product_view,/product/322,2025-08-11 04:07:35,Tablet
2399,133,S7602,checkout,/product/383,2025-09-11 13:44:21,Tablet
2400,368,S5007,product_view,/product/54,2025-07-02 20:35:31,Tablet
2401,37,S3466,product_view,/product/114,2025-08-04 16:09:34,Mobile
2402,226,S7908,page_view,/product/245,2025-07-04 18:01:18,Tablet
2403,432,S1783,checkout,/product/452,2025-06-14 16:57:03,Desktop
2404,430,S3032,checkout,/product/155,2025-10-27 03:46:11,Mobile
2405,444,S6854,checkout,/product/237,2026-02-07 11:11:29,Mobile
2406,89,S7774,product_view,/product/199,2026-03-07 12:11:45,Desktop
2407,483,S7429,checkout,/product/276,2026-03-15 15:59:11,Mobile
2408,357,S1674,checkout,/product/417,2025-06-27 13:37:33,Mobile
2409,136,S9123,add_to_cart,/product/314,2025-06-14 08:50:42,Mobile
2410,351,S5699,product_view,/product/482,2025-05-22 11:35:17,Mobile
2411,430,S9231,add_to_cart,/product/71,2026-03-12 00:57:19,Tablet
2412,182,S4117,checkout,/product/384,2025-11-19 05:52:56,Mobile
2413,404,S5157,page_view,/product/493,2026-03-05 07:09:52,Desktop
2414,244,S7378,checkout,/product/215,2025-10-29 15:49:03,Tablet
2415,244,S5610,page_view,/product/136,2025-05-31 16:35:10,Desktop
2416,12,S8864,checkout,/product/240,2025-07-30 10:25:25,Mobile
2417,42,S6048,checkout,/product/180,2025-06-26 01:13:50,Desktop
2418,153,S2446,page_view,/product/163,2025-05-27 21:56:59,Mobile
2419,393,S4402,product_view,/product/31,2026-03-19 04:06:35,Tablet
2420,302,S1953,page_view,/product/330,2026-01-26 09:58:38,Tablet
2421,24,S5550,page_view,/product/408,2025-11-30 14:16:21,Mobile
2422,191,S7527,add_to_cart,/product/372,2025-12-31 13:06:08,Tablet
2423,77,S4967,add_to_cart,/product/370,2025-06-07 04:41:30,Mobile
2424,176,S5000,add_to_cart,/product/336,2025-11-13 08:27:50,Tablet
2425,217,S6987,product_view,/product/176,2025-06-30 08:44:06,Desktop
2426,468,S4281,product_view,/product/483,2026-05-03 00:24:23,Mobile
2427,221,S1522,page_view,/product/442,2025-08-21 10:32:48,Desktop
2428,134,S8641,page_view,/product/438,2025-05-31 23:42:45,Tablet
2429,378,S2289,page_view,/product/31,2025-06-09 21:46:11,Tablet
2430,126,S6040,add_to_cart,/product/423,2025-09-09 07:50:32,Mobile
2431,40,S2288,checkout,/product/427,2026-01-29 10:39:22,Mobile
2432,42,S2421,page_view,/product/350,2025-05-19 04:02:43,Mobile
2433,258,S4523,checkout,/product/404,2026-03-04 05:13:04,Mobile
2434,206,S7985,page_view,/product/160,2025-06-21 15:46:42,Tablet
2435,157,S8706,checkout,/product/218,2026-03-15 00:31:27,Desktop
2436,262,S7690,checkout,/product/343,2025-07-02 06:08:21,Desktop
2437,144,S8562,checkout,/product/205,2026-05-07 12:14:07,Tablet
2438,334,S7281,product_view,/product/363,2026-01-03 21:24:26,Tablet
2439,9,S7109,product_view,/product/189,2025-08-02 22:46:39,Mobile
2440,176,S7142,page_view,/product/270,2025-12-29 09:09:25,Tablet
2441,317,S2110,add_to_cart,/product/368,2026-04-30 03:51:29,Desktop
2442,360,S4812,product_view,/product/2,2025-07-31 20:39:45,Tablet
2443,93,S4046,checkout,/product/217,2025-07-25 22:35:28,Mobile
2444,438,S1284,add_to_cart,/product/143,2026-01-30 14:45:02,Mobile
2445,349,S4964,checkout,/product/90,2025-09-28 16:49:51,Desktop
2446,35,S5151,page_view,/product/182,2025-05-26 13:00:52,Desktop
2447,111,S2445,checkout,/product/193,2025-06-19 10:25:27,Desktop
2448,158,S8938,add_to_cart,/product/231,2025-07-10 16:59:20,Desktop
2449,110,S2479,add_to_cart,/product/233,2026-04-08 16:18:01,Tablet
2450,380,S9197,add_to_cart,/product/86,2026-02-28 23:22:09,Mobile
2451,234,S5902,add_to_cart,/product/424,2025-08-30 21:37:41,Desktop
2452,2,S4079,add_to_cart,/product/311,2025-12-26 07:58:26,Mobile
2453,145,S2689,page_view,/product/477,2025-09-27 06:22:16,Tablet
2454,448,S3727,product_view,/product/401,2025-09-28 23:04:19,Tablet
2455,247,S4697,add_to_cart,/product/43,2025-07-16 12:48:09,Tablet
2456,469,S7656,checkout,/product/159,2026-04-12 06:45:51,Mobile
2457,246,S5955,page_view,/product/105,2025-11-25 14:33:02,Desktop
2458,497,S4335,add_to_cart,/product/40,2026-03-14 09:54:11,Tablet
2459,346,S4078,page_view,/product/73,2026-02-22 02:54:57,Mobile
2460,264,S7125,product_view,/product/137,2026-01-08 05:28:03,Mobile
2461,396,S6214,page_view,/product/179,2025-08-17 02:14:56,Desktop
2462,487,S9638,add_to_cart,/product/327,2025-11-27 06:23:41,Desktop
2463,356,S2948,checkout,/product/282,2025-12-22 15:16:42,Tablet
2464,168,S6631,page_view,/product/415,2025-06-10 17:14:49,Tablet
2465,268,S5973,page_view,/product/470,2025-06-22 16:01:53,Desktop
2466,498,S7145,add_to_cart,/product/185,2026-03-29 11:23:58,Tablet
2467,430,S2812,checkout,/product/236,2025-12-25 16:53:46,Mobile
2468,389,S3913,product_view,/product/276,2026-03-07 14:14:59,Desktop
2469,483,S2590,product_view,/product/160,2025-05-20 14:38:34,Tablet
2470,391,S2502,page_view,/product/375,2025-12-06 13:26:02,Desktop
2471,101,S9730,page_view,/product/420,2025-08-07 10:52:06,Mobile
2472,444,S7310,product_view,/product/133,2026-02-17 04:08:51,Desktop
2473,361,S3835,add_to_cart,/product/469,2025-07-28 13:39:07,Desktop
2474,53,S7061,checkout,/product/382,2025-09-01 15:23:43,Desktop
2475,391,S1852,page_view,/product/89,2025-07-20 21:20:39,Desktop
2476,264,S6151,product_view,/product/242,2026-04-30 08:22:57,Desktop
2477,152,S2485,page_view,/product/152,2026-03-04 00:15:20,Tablet
2478,206,S2443,product_view,/product/128,2025-12-09 18:40:53,Desktop
2479,171,S6838,add_to_cart,/product/101,2025-05-16 20:38:53,Desktop
2480,488,S2028,add_to_cart,/product/115,2026-02-20 21:02:44,Desktop
2481,98,S1964,add_to_cart,/product/152,2025-06-22 12:07:02,Desktop
2482,231,S8224,page_view,/product/344,2026-05-09 02:46:02,Tablet
2483,52,S1777,checkout,/product/185,2025-08-06 07:04:03,Tablet
2484,282,S5965,add_to_cart,/product/164,2026-05-07 15:46:07,Mobile
2485,209,S8080,product_view,/product/384,2025-11-26 23:44:24,Mobile
2486,167,S5973,page_view,/product/401,2026-04-10 18:57:39,Tablet
2487,380,S4010,page_view,/product/73,2026-02-14 01:03:52,Mobile
2488,481,S5372,add_to_cart,/product/79,2025-11-15 12:58:08,Desktop
2489,214,S6026,page_view,/product/479,2025-10-04 11:58:57,Tablet
2490,470,S2687,page_view,/product/215,2026-02-10 07:22:12,Desktop
2491,470,S7265,checkout,/product/354,2025-12-30 01:43:29,Tablet
2492,48,S1282,page_view,/product/459,2025-07-26 01:47:49,Tablet
2493,373,S9625,product_view,/product/82,2025-11-01 22:16:56,Tablet
2494,129,S3195,page_view,/product/208,2026-01-31 18:00:51,Tablet
2495,73,S7838,product_view,/product/78,2025-06-25 20:38:11,Tablet
2496,43,S9179,add_to_cart,/product/476,2025-07-24 09:55:48,Tablet
2497,206,S3793,checkout,/product/428,2026-04-04 08:39:37,Tablet
2498,292,S7249,product_view,/product/16,2025-09-29 23:29:01,Tablet
2499,100,S5439,checkout,/product/294,2025-10-09 14:34:06,Tablet
2500,45,S1063,page_view,/product/177,2025-10-26 21:07:20,Tablet
2501,118,S3279,add_to_cart,/product/253,2025-08-06 09:28:41,Desktop
2502,390,S3173,checkout,/product/26,2025-11-30 21:27:59,Tablet
2503,104,S3587,product_view,/product/16,2025-08-11 13:15:31,Desktop
2504,492,S8590,add_to_cart,/product/287,2025-10-20 11:12:06,Mobile
2505,316,S9082,product_view,/product/131,2025-06-28 00:05:44,Desktop
2506,285,S8587,page_view,/product/75,2026-03-06 21:09:00,Tablet
2507,180,S2447,add_to_cart,/product/172,2025-09-14 05:36:15,Desktop
2508,462,S1732,add_to_cart,/product/347,2025-07-02 04:28:43,Tablet
2509,453,S1377,product_view,/product/468,2025-11-12 02:49:05,Tablet
2510,486,S9454,checkout,/product/9,2025-06-27 00:31:15,Mobile
2511,23,S5719,page_view,/product/89,2025-12-03 00:30:42,Desktop
2512,135,S1209,checkout,/product/401,2025-07-06 23:05:41,Mobile
2513,434,S5922,checkout,/product/135,2025-11-23 17:38:23,Mobile
2514,489,S7539,add_to_cart,/product/22,2026-03-07 05:12:19,Tablet
2515,297,S1381,add_to_cart,/product/446,2025-10-02 11:23:52,Desktop
2516,325,S9235,add_to_cart,/product/224,2026-02-12 20:52:04,Mobile
2517,494,S5253,product_view,/product/19,2025-09-04 03:10:57,Desktop
2518,462,S7372,add_to_cart,/product/322,2025-12-17 13:08:50,Mobile
2519,221,S3204,product_view,/product/264,2026-02-19 15:06:01,Tablet
2520,252,S9697,checkout,/product/373,2025-05-30 22:47:56,Mobile
2521,178,S7972,product_view,/product/38,2025-06-16 02:54:22,Desktop
2522,200,S1859,checkout,/product/332,2025-09-19 14:33:25,Desktop
2523,454,S3261,page_view,/product/453,2025-11-22 22:02:11,Desktop
2524,51,S4170,checkout,/product/5,2025-06-29 02:54:45,Mobile
2525,247,S5539,checkout,/product/463,2025-10-11 14:43:10,Desktop
2526,386,S1252,product_view,/product/261,2025-09-02 07:44:59,Desktop
2527,107,S6394,page_view,/product/390,2025-11-08 15:20:34,Tablet
2528,374,S5200,add_to_cart,/product/374,2026-01-03 08:20:07,Desktop
2529,287,S3760,add_to_cart,/product/158,2026-02-25 01:56:33,Desktop
2530,302,S2999,add_to_cart,/product/236,2025-09-13 08:24:53,Tablet
2531,375,S1782,add_to_cart,/product/120,2026-02-06 00:02:15,Mobile
2532,226,S3099,product_view,/product/302,2026-04-06 19:49:42,Mobile
2533,452,S2523,checkout,/product/243,2025-11-03 14:16:06,Desktop
2534,328,S1922,add_to_cart,/product/374,2025-08-10 21:35:33,Desktop
2535,65,S7452,checkout,/product/5,2025-12-16 07:10:12,Tablet
2536,131,S9364,checkout,/product/418,2025-10-20 08:26:42,Tablet
2537,271,S7780,add_to_cart,/product/195,2025-09-05 00:47:18,Tablet
2538,339,S3445,product_view,/product/189,2026-04-12 08:53:08,Tablet
2539,481,S9762,product_view,/product/447,2025-10-28 09:11:29,Desktop
2540,270,S3699,page_view,/product/390,2025-07-27 11:54:11,Desktop
2541,270,S4577,product_view,/product/126,2026-04-12 22:00:35,Mobile
2542,108,S1683,checkout,/product/460,2025-06-11 05:06:14,Tablet
2543,264,S6617,checkout,/product/275,2026-04-27 16:01:02,Tablet
2544,153,S7920,checkout,/product/465,2026-04-06 19:31:51,Mobile
2545,328,S9113,page_view,/product/313,2026-03-22 19:32:56,Mobile
2546,143,S6307,product_view,/product/246,2025-11-15 21:55:43,Mobile
2547,376,S5599,add_to_cart,/product/426,2026-05-14 21:10:42,Tablet
2548,244,S6484,product_view,/product/41,2026-02-02 22:15:37,Desktop
2549,183,S4287,page_view,/product/481,2025-10-04 21:06:06,Mobile
2550,166,S6646,add_to_cart,/product/308,2025-07-23 19:28:17,Tablet
2551,82,S9240,checkout,/product/141,2025-05-20 03:28:20,Tablet
2552,363,S8493,add_to_cart,/product/45,2026-01-31 23:54:58,Tablet
2553,33,S5769,checkout,/product/351,2025-11-22 02:47:40,Desktop
2554,220,S8270,add_to_cart,/product/390,2026-01-31 04:41:01,Desktop
2555,430,S2930,checkout,/product/218,2025-06-25 00:34:21,Mobile
2556,172,S4670,add_to_cart,/product/314,2025-10-16 02:44:01,Mobile
2557,183,S6214,page_view,/product/393,2025-11-01 07:17:58,Mobile
2558,399,S8140,add_to_cart,/product/455,2025-12-04 03:51:58,Desktop
2559,314,S7607,checkout,/product/272,2026-01-25 22:24:51,Tablet
2560,219,S4892,page_view,/product/468,2026-02-01 21:54:38,Desktop
2561,290,S4384,add_to_cart,/product/378,2025-06-17 04:36:44,Tablet
2562,419,S4009,page_view,/product/428,2025-06-30 11:29:26,Desktop
2563,203,S4140,page_view,/product/44,2025-07-09 20:34:56,Tablet
2564,168,S8788,product_view,/product/89,2025-10-15 12:12:33,Mobile
2565,75,S3068,add_to_cart,/product/389,2025-10-17 18:23:19,Tablet
2566,406,S4522,add_to_cart,/product/396,2026-02-09 02:30:54,Tablet
2567,308,S3742,checkout,/product/196,2025-12-30 12:41:31,Mobile
2568,284,S1799,add_to_cart,/product/224,2025-06-23 16:25:08,Tablet
2569,356,S1807,page_view,/product/412,2026-02-27 02:56:53,Tablet
2570,448,S9292,page_view,/product/141,2026-05-09 12:37:49,Desktop
2571,407,S4342,product_view,/product/466,2026-04-26 18:19:41,Mobile
2572,284,S1082,page_view,/product/430,2025-07-19 16:54:50,Mobile
2573,446,S4590,checkout,/product/383,2025-06-09 07:26:40,Desktop
2574,192,S9634,checkout,/product/205,2025-10-03 10:19:21,Tablet
2575,249,S2709,add_to_cart,/product/168,2025-07-31 11:55:09,Mobile
2576,140,S7829,page_view,/product/177,2025-09-23 16:34:31,Desktop
2577,300,S3527,checkout,/product/21,2025-07-31 22:53:26,Tablet
2578,456,S8166,checkout,/product/439,2026-01-01 05:44:11,Mobile
2579,477,S7601,product_view,/product/254,2026-04-07 23:13:29,Desktop
2580,25,S6451,product_view,/product/203,2025-10-19 04:32:47,Tablet
2581,437,S5897,page_view,/product/55,2025-07-01 20:31:33,Tablet
2582,354,S3509,add_to_cart,/product/210,2025-08-13 14:48:07,Mobile
2583,379,S3515,add_to_cart,/product/378,2026-04-05 16:02:34,Desktop
2584,88,S2400,add_to_cart,/product/497,2025-10-27 02:49:47,Mobile
2585,370,S4563,product_view,/product/441,2026-02-20 19:39:29,Desktop
2586,345,S9144,checkout,/product/175,2025-11-25 00:20:35,Mobile
2587,282,S3273,page_view,/product/469,2025-08-31 08:16:43,Desktop
2588,198,S3988,checkout,/product/134,2026-03-08 04:54:39,Desktop
2589,483,S7074,checkout,/product/245,2026-02-16 06:32:38,Tablet
2590,263,S5374,add_to_cart,/product/384,2026-03-08 15:40:39,Mobile
2591,2,S8304,page_view,/product/426,2025-12-27 04:10:27,Mobile
2592,426,S6626,page_view,/product/342,2025-12-31 17:31:06,Tablet
2593,357,S2639,page_view,/product/234,2025-08-29 04:35:25,Mobile
2594,192,S7067,page_view,/product/79,2026-03-04 21:33:14,Tablet
2595,347,S5543,add_to_cart,/product/50,2026-03-17 18:54:19,Mobile
2596,310,S3706,add_to_cart,/product/106,2026-03-22 06:00:49,Tablet
2597,52,S8036,add_to_cart,/product/318,2026-01-20 05:14:28,Tablet
2598,92,S9519,product_view,/product/265,2025-10-17 14:45:54,Tablet
2599,173,S8796,add_to_cart,/product/226,2025-09-30 11:22:01,Mobile
2600,223,S6742,checkout,/product/400,2025-11-15 23:19:19,Mobile
2601,299,S1601,checkout,/product/10,2026-01-29 02:10:47,Mobile
2602,167,S5964,add_to_cart,/product/333,2026-01-04 10:12:32,Tablet
2603,108,S6012,product_view,/product/393,2025-10-19 05:59:14,Mobile
2604,275,S8712,checkout,/product/53,2025-11-19 08:28:23,Mobile
2605,441,S7726,product_view,/product/487,2025-11-29 19:01:42,Desktop
2606,372,S1043,add_to_cart,/product/394,2025-08-31 11:44:55,Tablet
2607,440,S1880,checkout,/product/208,2025-07-11 09:55:33,Tablet
2608,124,S5889,page_view,/product/178,2026-03-09 10:34:27,Desktop
2609,185,S8599,checkout,/product/64,2025-11-07 17:48:09,Desktop
2610,340,S1782,page_view,/product/64,2025-06-26 03:16:28,Mobile
2611,330,S5133,checkout,/product/233,2025-07-01 15:11:37,Desktop
2612,393,S5714,add_to_cart,/product/124,2025-08-20 12:53:54,Tablet
2613,37,S5299,checkout,/product/69,2025-11-21 05:17:31,Desktop
2614,181,S6984,checkout,/product/493,2025-11-24 07:13:38,Tablet
2615,173,S7574,add_to_cart,/product/54,2025-08-12 19:42:53,Desktop
2616,176,S5429,checkout,/product/159,2026-01-14 05:08:31,Desktop
2617,202,S9748,add_to_cart,/product/449,2025-07-06 10:56:26,Tablet
2618,192,S8661,product_view,/product/318,2025-05-26 17:20:34,Tablet
2619,161,S3484,product_view,/product/441,2025-06-22 20:40:14,Desktop
2620,275,S7008,add_to_cart,/product/179,2026-02-25 17:04:43,Tablet
2621,10,S6636,checkout,/product/383,2025-06-04 16:55:11,Tablet
2622,155,S8992,add_to_cart,/product/476,2026-04-02 15:22:22,Tablet
2623,51,S7697,checkout,/product/23,2025-06-10 16:14:13,Desktop
2624,404,S9698,add_to_cart,/product/322,2025-11-24 15:15:12,Tablet
2625,61,S4168,checkout,/product/86,2026-02-02 12:43:09,Desktop
2626,110,S5947,checkout,/product/1,2025-05-25 13:37:02,Mobile
2627,10,S8618,page_view,/product/129,2025-07-23 17:35:33,Mobile
